Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002479,=,0.0,http://human.owl#NCI_C33129,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000879,=,0.0,http://human.owl#NCI_C49782,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002281,=,1.0,http://human.owl#NCI_C52898,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002191,=,1.0,http://human.owl#NCI_C52692,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Temporal_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C33741,=,1.0,http://mouse.owl#MA_0002062,"[""superficial temporal artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001280,=,1.0,http://human.owl#NCI_C32945,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002712,=,1.0,http://human.owl#NCI_C12443,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002398,=,0.0,http://human.owl#NCI_C33809,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001537,=,0.0,http://human.owl#NCI_C49241,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000380,=,0.0,http://human.owl#NCI_C12414,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Lymph_Node""]",[],"[""owl:Class""]",http://human.owl#NCI_C12745,=,1.0,http://mouse.owl#MA_0000738,"[""popliteal lymph node""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001930,=,0.0,http://human.owl#NCI_C32836,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001919,=,1.0,http://human.owl#NCI_C33442,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002352,=,1.0,http://human.owl#NCI_C32999,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Portal_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C33343,=,1.0,http://mouse.owl#MA_0002198,"[""portal vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000761,=,1.0,http://human.owl#NCI_C33605,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000659,=,1.0,http://human.owl#NCI_C12824,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Sweat_Gland_Duct""]",[],"[""owl:Class""]",http://human.owl#NCI_C33713,=,1.0,http://mouse.owl#MA_0000148,"[""skin mucous gland""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002085,=,0.0,http://human.owl#NCI_C53029,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Corpus_Callosum""]",[],"[""owl:Class""]",http://human.owl#NCI_C12446,=,1.0,http://mouse.owl#MA_0000820,"[""brain white matter""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002180,=,1.0,http://human.owl#NCI_C32081,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001963,=,0.0,http://human.owl#NCI_C32729,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001852,=,1.0,http://human.owl#NCI_C32213,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Prostatic_Glandular_Tissue""]",[],"[""owl:Class""]",http://human.owl#NCI_C13096,=,1.0,http://mouse.owl#MA_0001739,"[""prostate gland dorsolateral lobe""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000471,=,1.0,http://human.owl#NCI_C32898,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Superior_Intercostal_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C33680,=,1.0,http://mouse.owl#MA_0002226,"[""superior intercostal vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002678,=,0.0,http://human.owl#NCI_C32604,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000850,=,1.0,http://human.owl#NCI_C33052,[],[],[],false,false positive
"",localtest,MyMatcher,"[""L2_Vertebra""]",[],"[""owl:Class""]",http://human.owl#NCI_C32900,=,1.0,http://mouse.owl#MA_0000309,"[""vertebra""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002520,=,1.0,http://human.owl#NCI_C13252,[],[],[],true,true positive
"",localtest,MyMatcher,"[""External_Lip""]",[],"[""owl:Class""]",http://human.owl#NCI_C12223,=,1.0,http://mouse.owl#MA_0000919,"[""upper lip""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Gastric_Rugae""]",[],"[""owl:Class""]",http://human.owl#NCI_C32660,=,1.0,http://mouse.owl#MA_0002561,"[""stomach region""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002684,=,0.0,http://human.owl#NCI_C32658,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002239,=,0.0,http://human.owl#NCI_C53140,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002492,=,1.0,http://human.owl#NCI_C12331,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001601,=,0.0,http://human.owl#NCI_C49794,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001541,=,0.0,http://human.owl#NCI_C12265,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001787,=,1.0,http://human.owl#NCI_C49279,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000916,=,0.0,http://human.owl#NCI_C12354,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001091,=,0.0,http://human.owl#NCI_C12714,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001370,=,0.0,http://human.owl#NCI_C52790,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Ciliated_Bronchial_Epithelial_Cell""]",[],"[""owl:Class""]",http://human.owl#NCI_C32317,=,1.0,http://mouse.owl#MA_0001839,"[""bronchus epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000197,=,1.0,http://human.owl#NCI_C12512,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001130,=,0.0,http://human.owl#NCI_C12350,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002508,=,0.0,http://human.owl#NCI_C33739,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Peyer_s_Patch_Lymphoid_Follicle""]",[],"[""owl:Class""]",http://human.owl#NCI_C49599,=,1.0,http://mouse.owl#MA_0000732,"[""peyer's patch follicle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000152,=,0.0,http://human.owl#NCI_C12701,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],"[""owl:Class""]",http://www.geneontology.org/formats/oboInOwl#SynonymType,=,1.0,http://www.geneontology.org/formats/oboInOwl#SynonymType,[],[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Dorsal_Root_Ganglion""]",[],"[""owl:Class""]",http://human.owl#NCI_C12462,=,1.0,http://mouse.owl#MA_0000231,"[""spinal ganglion""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Iliolumbar_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52859,=,1.0,http://mouse.owl#MA_0001976,"[""ilio-lumbar artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001459,=,0.0,http://human.owl#NCI_C12366,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002014,=,1.0,http://human.owl#NCI_C32786,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002064,=,1.0,http://human.owl#NCI_C32046,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000479,=,1.0,http://human.owl#NCI_C32455,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000036,=,1.0,http://human.owl#NCI_C12671,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Venous_Sinus""]",[],"[""owl:Class""]",http://human.owl#NCI_C12877,=,1.0,http://mouse.owl#MA_0000070,"[""venous sinus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002416,=,0.0,http://human.owl#NCI_C12998,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001819,=,0.0,http://human.owl#NCI_C49256,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Vermiform_Appendix""]",[],"[""owl:Class""]",http://human.owl#NCI_C12380,=,1.0,http://mouse.owl#MA_0001540,"[""appendix""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001170,=,0.0,http://human.owl#NCI_C52813,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000377,=,1.0,http://human.owl#NCI_C13048,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000085,=,0.0,http://human.owl#NCI_C32874,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Trigeminal_Nerve""]",[],"[""owl:Class""]",http://human.owl#NCI_C12806,=,1.0,http://mouse.owl#MA_0001100,"[""trigeminal V nerve""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Hard_Palate""]",[],"[""owl:Class""]",http://human.owl#NCI_C12230,=,1.0,http://mouse.owl#MA_0002477,"[""hard palate""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002244,=,0.0,http://human.owl#NCI_C32115,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Prepuce_Epithelium""]",[],"[""owl:Class""]",http://human.owl#NCI_C49270,=,1.0,http://mouse.owl#MA_0001753,"[""prepuce epithelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001120,=,1.0,http://human.owl#NCI_C33969,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000790,=,1.0,http://human.owl#NCI_C12367,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001395,=,0.0,http://human.owl#NCI_C52786,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002192,=,1.0,http://human.owl#NCI_C53060,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001686,=,0.0,http://human.owl#NCI_C49309,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001664,=,1.0,http://human.owl#NCI_C33840,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001294,=,0.0,http://human.owl#NCI_C32907,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001547,=,0.0,http://human.owl#NCI_C32927,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002404,=,1.0,http://human.owl#NCI_C53182,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002300,=,1.0,http://human.owl#NCI_C52923,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001767,=,0.0,http://human.owl#NCI_C49244,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Anterior_Wall_of_the_Nasopharynx""]",[],"[""owl:Class""]",http://human.owl#NCI_C12245,=,1.0,http://mouse.owl#MA_0000443,"[""nasopharynx""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001030,=,1.0,http://human.owl#NCI_C12807,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Mature_Bone""]",[],"[""owl:Class""]",http://human.owl#NCI_C33059,=,1.0,http://mouse.owl#MA_0000512,"[""trunk bone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000420,=,0.0,http://human.owl#NCI_C12986,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001243,=,1.0,http://human.owl#NCI_C12928,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002552,=,1.0,http://human.owl#NCI_C13257,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Heart_Part""]",[],"[""owl:Class""]",http://human.owl#NCI_C13023,=,1.0,http://mouse.owl#MA_0000010,"[""cardiovascular system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Cardiovascular_System_Part""]",[],"[""owl:Class""]",http://human.owl#NCI_C25762,=,1.0,http://mouse.owl#MA_0002718,"[""vascular system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002659,=,0.0,http://human.owl#NCI_C32573,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002408,=,1.0,http://human.owl#NCI_C52828,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002347,=,0.0,http://human.owl#NCI_C33191,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000277,=,0.0,http://human.owl#NCI_C33166,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001113,=,0.0,http://human.owl#NCI_C12348,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000392,=,0.0,http://human.owl#NCI_C12311,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001831,=,1.0,http://human.owl#NCI_C12930,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000408,=,1.0,http://human.owl#NCI_C12409,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Photosensitive_Region_of_the_Retina""]",[],"[""owl:Class""]",http://human.owl#NCI_C33319,=,1.0,http://mouse.owl#MA_0001308,"[""retina photoreceptor layer""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001097,=,0.0,http://human.owl#NCI_C12761,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001203,=,1.0,http://human.owl#NCI_C33046,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002384,=,0.0,http://human.owl#NCI_C33616,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Gallbladder_Body""]",[],"[""owl:Class""]",http://human.owl#NCI_C32647,=,1.0,http://mouse.owl#MA_0001635,"[""gall bladder smooth muscle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000417,=,1.0,http://human.owl#NCI_C32056,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Splenic_Pulp""]",[],"[""owl:Class""]",http://human.owl#NCI_C33603,=,1.0,http://mouse.owl#MA_0002487,"[""spleen pulp""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Skeletal_Fiber""]",[],"[""owl:Class""]",http://human.owl#NCI_C33558,=,1.0,http://mouse.owl#MA_0000018,"[""skeletal system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001393,=,0.0,http://human.owl#NCI_C52773,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000580,=,1.0,http://human.owl#NCI_C12721,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Tunica_Vasculosa""]",[],"[""owl:Class""]",http://human.owl#NCI_C33823,=,1.0,http://mouse.owl#MA_0001284,"[""tunica vasculosa plexus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Ear""]",[],"[""owl:Class""]",http://human.owl#NCI_C12394,=,1.0,http://mouse.owl#MA_0002468,"[""ear lobe""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001840,=,0.0,http://human.owl#NCI_C49213,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Colostrum""]",[],"[""owl:Class""]",http://human.owl#NCI_C32348,=,1.0,http://mouse.owl#MA_0002551,"[""colostrum""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Deep_Abdominal_Muscle""]",[],"[""owl:Class""]",http://human.owl#NCI_C32430,=,1.0,http://mouse.owl#MA_0002346,"[""obliquus internus abdominis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001987,=,1.0,http://human.owl#NCI_C52847,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000961,=,1.0,http://human.owl#NCI_C32218,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000607,=,1.0,http://human.owl#NCI_C52807,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001730,=,0.0,http://human.owl#NCI_C49313,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001266,=,1.0,http://human.owl#NCI_C32785,[],[],[],false,false positive
"",localtest,MyMatcher,"[""C7_Vertebra""]",[],"[""owl:Class""]",http://human.owl#NCI_C32245,=,1.0,http://mouse.owl#MA_0001427,"[""cervical vertebra 7""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001420,=,1.0,http://human.owl#NCI_C12696,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Anterior_Descending_Coronary_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32089,=,1.0,http://mouse.owl#MA_0002453,"[""coronary artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002283,=,0.0,http://human.owl#NCI_C32398,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001090,=,0.0,http://human.owl#NCI_C12911,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000545,=,1.0,http://human.owl#NCI_C13038,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002311,=,0.0,http://human.owl#NCI_C52935,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002127,=,1.0,http://human.owl#NCI_C33665,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000228,=,0.0,http://human.owl#NCI_C12768,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002672,=,1.0,http://human.owl#NCI_C33602,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000296,=,0.0,http://human.owl#NCI_C12688,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Olfactory_Receptor_Neuron""]",[],"[""owl:Class""]",http://human.owl#NCI_C12633,=,1.0,http://mouse.owl#MA_0000288,"[""olfactory receptor nerve""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001799,=,1.0,http://human.owl#NCI_C12779,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000742,=,0.0,http://human.owl#NCI_C49586,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002082,=,1.0,http://human.owl#NCI_C32771,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001594,=,1.0,http://human.owl#NCI_C32322,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000590,=,1.0,http://human.owl#NCI_C52756,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001298,=,1.0,http://human.owl#NCI_C32909,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000902,=,1.0,http://human.owl#NCI_C32653,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002681,=,1.0,http://human.owl#NCI_C32540,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Auditory_Cortex""]",[],"[""owl:Class""]",http://human.owl#NCI_C52712,=,1.0,http://mouse.owl#MA_0000942,"[""auditory cortex""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002388,=,0.0,http://human.owl#NCI_C33651,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Dorsal_Thalamus""]",[],"[""owl:Class""]",http://human.owl#NCI_C52717,=,1.0,http://mouse.owl#MA_0000180,"[""dorsal thalamus""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Pelvis""]",[],"[""owl:Class""]",http://human.owl#NCI_C12767,=,1.0,http://mouse.owl#MA_0000030,"[""pelvis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001565,=,0.0,http://human.owl#NCI_C49221,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002571,=,1.0,http://human.owl#NCI_C33767,[],[],[],false,false positive
