source,target,confidence,relation
http://mouse.owl#MA_0000020,http://human.owl#NCI_C13062,1.0,=
http://mouse.owl#MA_0001525,http://human.owl#NCI_C49478,1.0,=
http://mouse.owl#MA_0002387,http://human.owl#NCI_C53071,1.0,=
http://mouse.owl#MA_0000469,http://human.owl#NCI_C52843,1.0,=
http://mouse.owl#MA_0001038,http://human.owl#NCI_C49346,1.0,=
http://mouse.owl#MA_0001337,http://human.owl#NCI_C32884,1.0,=
http://human.owl#NCI_C12651,http://mouse.owl#MA_0000997,1.0,=
http://human.owl#NCI_C12767,http://mouse.owl#MA_0000030,1.0,=
http://human.owl#NCI_C13169,http://mouse.owl#MA_0001522,1.0,=
http://mouse.owl#MA_0001962,http://human.owl#NCI_C52857,1.0,=
http://mouse.owl#MA_0001466,http://human.owl#NCI_C32635,1.0,=
http://mouse.owl#MA_0000712,http://human.owl#NCI_C49317,1.0,=
http://mouse.owl#MA_0002334,http://human.owl#NCI_C52950,1.0,=
http://human.owl#NCI_C52763,http://mouse.owl#MA_0001405,1.0,=
http://mouse.owl#MA_0001885,http://human.owl#NCI_C32373,1.0,=
http://mouse.owl#MA_0000993,http://human.owl#NCI_C49141,1.0,=
http://mouse.owl#MA_0002368,http://human.owl#NCI_C33515,1.0,=
http://human.owl#NCI_C33094,http://mouse.owl#MA_0000213,1.0,=
http://mouse.owl#MA_0001872,http://human.owl#NCI_C12729,1.0,=
http://human.owl#NCI_C12956,http://mouse.owl#MA_0002444,1.0,=
http://mouse.owl#MA_0000228,http://human.owl#NCI_C12768,1.0,=
http://mouse.owl#MA_0000026,http://human.owl#NCI_C12982,1.0,=
http://human.owl#NCI_C52962,http://mouse.owl#MA_0002344,1.0,=
http://mouse.owl#MA_0000417,http://human.owl#NCI_C32056,1.0,=
http://mouse.owl#MA_0000308,http://human.owl#NCI_C32172,1.0,=
http://human.owl#NCI_C13096,http://mouse.owl#MA_0001739,1.0,=
http://mouse.owl#MA_0002545,http://human.owl#NCI_C13283,1.0,=
http://human.owl#NCI_C32352,http://mouse.owl#MA_0001926,1.0,=
http://human.owl#NCI_C12462,http://mouse.owl#MA_0000232,1.0,=
http://mouse.owl#MA_0002492,http://human.owl#NCI_C12331,1.0,=
http://human.owl#NCI_C52712,http://mouse.owl#MA_0000942,1.0,=
http://human.owl#NCI_C33644,http://mouse.owl#MA_0001329,1.0,=
http://human.owl#NCI_C12692,http://mouse.owl#MA_0002503,1.0,=
http://human.owl#NCI_C32051,http://mouse.owl#MA_0000116,1.0,=
http://human.owl#NCI_C12752,http://mouse.owl#MA_0000303,1.0,=
http://human.owl#NCI_C32128,http://mouse.owl#MA_0000488,1.0,=
http://mouse.owl#MA_0000850,http://human.owl#NCI_C33052,1.0,=
http://human.owl#NCI_C49599,http://mouse.owl#MA_0000732,1.0,=
http://mouse.owl#MA_0002128,http://human.owl#NCI_C32665,1.0,=
http://mouse.owl#MA_0001243,http://human.owl#NCI_C12928,1.0,=
http://human.owl#NCI_C49227,http://mouse.owl#MA_0001632,1.0,=
http://mouse.owl#MA_0000108,http://human.owl#NCI_C32599,1.0,=
http://human.owl#NCI_C33129,http://mouse.owl#MA_0001587,1.0,=
http://mouse.owl#MA_0000873,http://human.owl#NCI_C33370,1.0,=
http://mouse.owl#MA_0002520,http://human.owl#NCI_C13252,1.0,=
http://human.owl#NCI_C33773,http://mouse.owl#MA_0002674,1.0,=
http://mouse.owl#MA_0000898,http://human.owl#NCI_C49137,1.0,=
http://human.owl#NCI_C12806,http://mouse.owl#MA_0001100,1.0,=
http://mouse.owl#MA_0000987,http://human.owl#NCI_C12509,1.0,=
http://mouse.owl#MA_0001294,http://human.owl#NCI_C32907,1.0,=
http://mouse.owl#MA_0000049,http://human.owl#NCI_C52788,1.0,=
http://mouse.owl#MA_0002552,http://human.owl#NCI_C13257,1.0,=
http://mouse.owl#MA_0002604,http://human.owl#NCI_C32469,1.0,=
http://mouse.owl#MA_0001404,http://human.owl#NCI_C52764,1.0,=
http://mouse.owl#MA_0002073,http://human.owl#NCI_C32821,1.0,=
http://human.owl#NCI_C52859,http://mouse.owl#MA_0001976,1.0,=
http://human.owl#NCI_C32735,http://mouse.owl#MA_0000366,1.0,=
http://human.owl#NCI_C33759,http://mouse.owl#MA_0000179,1.0,=
http://human.owl#NCI_C32084,http://mouse.owl#MA_0000575,1.0,=
http://mouse.owl#MA_0002531,http://human.owl#NCI_C33880,1.0,=
http://mouse.owl#MA_0002684,http://human.owl#NCI_C32658,1.0,=
http://mouse.owl#MA_0000016,http://human.owl#NCI_C12755,1.0,=
http://human.owl#NCI_C32858,http://mouse.owl#MA_0002096,1.0,=
http://www.geneontology.org/formats/oboInOwl#Subset,http://www.geneontology.org/formats/oboInOwl#Subset,1.0,=
http://mouse.owl#MA_0001099,http://human.owl#NCI_C33218,1.0,=
http://human.owl#NCI_C32573,http://mouse.owl#MA_0002659,1.0,=
http://human.owl#NCI_C33136,http://mouse.owl#MA_0000350,1.0,=
http://mouse.owl#MA_0000428,http://human.owl#NCI_C33022,1.0,=
http://human.owl#NCI_C12877,http://mouse.owl#MA_0000070,1.0,=
http://mouse.owl#MA_0000562,http://human.owl#NCI_C52827,1.0,=
http://human.owl#NCI_C33667,http://mouse.owl#MA_0000618,1.0,=
http://human.owl#NCI_C32763,http://mouse.owl#MA_0002319,1.0,=
http://human.owl#NCI_C52911,http://mouse.owl#MA_0002290,1.0,=
http://mouse.owl#MA_0000256,http://human.owl#NCI_C33611,1.0,=
http://mouse.owl#MA_0002364,http://human.owl#NCI_C33449,1.0,=
http://mouse.owl#MA_0001875,http://human.owl#NCI_C12871,1.0,=
http://human.owl#NCI_C45805,http://mouse.owl#MA_0002707,1.0,=
http://mouse.owl#MA_0001594,http://human.owl#NCI_C32322,1.0,=
http://human.owl#NCI_C32818,http://mouse.owl#MA_0000084,1.0,=
http://human.owl#NCI_C33437,http://mouse.owl#MA_0000131,1.0,=
http://human.owl#NCI_C49244,http://mouse.owl#MA_0001767,1.0,=
http://mouse.owl#MA_0000650,http://human.owl#NCI_C52719,1.0,=
http://mouse.owl#MA_0001987,http://human.owl#NCI_C52847,1.0,=
http://mouse.owl#MA_0001241,http://human.owl#NCI_C32310,1.0,=
http://human.owl#NCI_C32874,http://mouse.owl#MA_0000085,1.0,=
http://human.owl#NCI_C33486,http://mouse.owl#MA_0001849,1.0,=
http://mouse.owl#MA_0001664,http://human.owl#NCI_C33840,1.0,=
http://human.owl#NCI_C32577,http://mouse.owl#MA_0000319,1.0,=
http://mouse.owl#MA_0000280,http://human.owl#NCI_C12784,1.0,=
http://mouse.owl#MA_0001274,http://human.owl#NCI_C52800,1.0,=
http://mouse.owl#MA_0002667,http://human.owl#NCI_C38671,1.0,=
http://mouse.owl#MA_0001487,http://human.owl#NCI_C48821,1.0,=
http://human.owl#NCI_C12759,http://mouse.owl#MA_0001096,1.0,=
http://human.owl#NCI_C32780,http://mouse.owl#MA_0002004,1.0,=
http://mouse.owl#MA_0001226,http://human.owl#NCI_C52849,1.0,=
http://human.owl#NCI_C12398,http://mouse.owl#MA_0000720,1.0,=
http://mouse.owl#MA_0002404,http://human.owl#NCI_C53182,1.0,=
http://mouse.owl#MA_0000691,http://human.owl#NCI_C13044,1.0,=
http://human.owl#NCI_C33476,http://mouse.owl#MA_0001639,1.0,=
http://mouse.owl#MA_0002300,http://human.owl#NCI_C52923,1.0,=
http://mouse.owl#MA_0002014,http://human.owl#NCI_C32786,1.0,=
http://human.owl#NCI_C32268,http://mouse.owl#MA_0000107,1.0,=
http://human.owl#NCI_C12828,http://mouse.owl#MA_0000986,1.0,=
http://mouse.owl#MA_0001203,http://human.owl#NCI_C33046,1.0,=
http://mouse.owl#MA_0002410,http://human.owl#NCI_C49213,1.0,=
http://mouse.owl#MA_0000855,http://human.owl#NCI_C33280,1.0,=
http://mouse.owl#MA_0001827,http://human.owl#NCI_C13166,1.0,=
http://human.owl#NCI_C32347,http://mouse.owl#MA_0000330,1.0,=
http://mouse.owl#MA_0001971,http://human.owl#NCI_C12733,1.0,=
http://human.owl#NCI_C12762,http://mouse.owl#MA_0000443,1.0,=
http://mouse.owl#MA_0001319,http://human.owl#NCI_C33166,1.0,=
http://mouse.owl#MA_0002064,http://human.owl#NCI_C32046,1.0,=
http://human.owl#NCI_C53048,http://mouse.owl#MA_0002146,1.0,=
http://mouse.owl#MA_0001822,http://human.owl#NCI_C12779,1.0,=
http://human.owl#NCI_C33866,http://mouse.owl#MA_0000202,1.0,=
http://mouse.owl#MA_0000584,http://human.owl#NCI_C12693,1.0,=
http://mouse.owl#MA_0002240,http://human.owl#NCI_C52699,1.0,=
http://mouse.owl#MA_0000904,http://human.owl#NCI_C52713,1.0,=
http://human.owl#NCI_C53020,http://mouse.owl#MA_0002066,1.0,=
http://mouse.owl#MA_0000118,http://human.owl#NCI_C12396,1.0,=
http://mouse.owl#MA_0002462,http://human.owl#NCI_C33884,1.0,=
http://mouse.owl#MA_0000874,http://human.owl#NCI_C33260,1.0,=
http://mouse.owl#MA_0002152,http://human.owl#NCI_C33339,1.0,=
http://mouse.owl#MA_0001834,http://human.owl#NCI_C49208,1.0,=
http://mouse.owl#MA_0001904,http://human.owl#NCI_C12702,1.0,=
http://mouse.owl#MA_0000453,http://human.owl#NCI_C33106,1.0,=
http://mouse.owl#MA_0001432,http://human.owl#NCI_C32903,1.0,=
http://human.owl#NCI_C12859,http://mouse.owl#MA_0001341,1.0,=
http://mouse.owl#MA_0000248,http://human.owl#NCI_C33297,1.0,=
http://mouse.owl#MA_0001938,http://human.owl#NCI_C52851,1.0,=
http://human.owl#NCI_C33030,http://mouse.owl#MA_0000749,1.0,=
http://mouse.owl#MA_0000805,http://human.owl#NCI_C33627,1.0,=
http://human.owl#NCI_C12381,http://mouse.owl#MA_0000334,1.0,=
http://human.owl#NCI_C33427,http://mouse.owl#MA_0002031,1.0,=
http://mouse.owl#MA_0001625,http://human.owl#NCI_C12257,1.0,=
http://mouse.owl#MA_0001929,http://human.owl#NCI_C32551,1.0,=
http://human.owl#NCI_C33357,http://mouse.owl#MA_0002023,1.0,=
http://mouse.owl#MA_0002475,http://human.owl#NCI_C13070,1.0,=
http://human.owl#NCI_C12673,http://mouse.owl#MA_0000219,1.0,=
http://human.owl#NCI_C32148,http://mouse.owl#MA_0001759,1.0,=
http://human.owl#NCI_C32365,http://mouse.owl#MA_0002486,1.0,=
http://human.owl#NCI_C33350,http://mouse.owl#MA_0001944,1.0,=
http://mouse.owl#MA_0002722,http://human.owl#NCI_C32086,1.0,=
http://mouse.owl#MA_0001005,http://human.owl#NCI_C12445,1.0,=
http://mouse.owl#MA_0001344,http://human.owl#NCI_C12688,1.0,=
http://mouse.owl#MA_0001555,http://human.owl#NCI_C12386,1.0,=
http://mouse.owl#MA_0000160,http://human.owl#NCI_C13317,1.0,=
http://mouse.owl#MA_0000595,http://human.owl#NCI_C52807,1.0,=
http://human.owl#NCI_C48687,http://mouse.owl#MA_0000165,1.0,=
http://mouse.owl#MA_0001335,http://human.owl#NCI_C32042,1.0,=
http://human.owl#NCI_C32861,http://mouse.owl#MA_0002361,1.0,=
http://mouse.owl#MA_0001937,http://human.owl#NCI_C33816,1.0,=
http://mouse.owl#MA_0000985,http://human.owl#NCI_C32617,1.0,=
http://mouse.owl#MA_0001661,http://human.owl#NCI_C32684,1.0,=
http://mouse.owl#MA_0002590,http://human.owl#NCI_C32595,1.0,=
http://mouse.owl#MA_0000080,http://human.owl#NCI_C13002,1.0,=
http://human.owl#NCI_C32846,http://mouse.owl#MA_0001974,1.0,=
http://human.owl#NCI_C41449,http://mouse.owl#MA_0001454,1.0,=
http://human.owl#NCI_C12848,http://mouse.owl#MA_0001611,1.0,=
http://mouse.owl#MA_0002248,http://human.owl#NCI_C32361,1.0,=
http://mouse.owl#MA_0001728,http://human.owl#NCI_C12405,1.0,=
http://human.owl#NCI_C49212,http://mouse.owl#MA_0001836,1.0,=
http://human.owl#NCI_C12840,http://mouse.owl#MA_0000055,1.0,=
http://mouse.owl#MA_0000206,http://human.owl#NCI_C12442,1.0,=
http://human.owl#NCI_C32988,http://mouse.owl#MA_0000773,1.0,=
http://mouse.owl#MA_0000718,http://human.owl#NCI_C49322,1.0,=
http://human.owl#NCI_C32388,http://mouse.owl#MA_0000375,1.0,=
http://human.owl#NCI_C52985,http://mouse.owl#MA_0002369,1.0,=
http://mouse.owl#MA_0000968,http://human.owl#NCI_C52710,1.0,=
http://human.owl#NCI_C33895,http://mouse.owl#MA_0001884,1.0,=
http://mouse.owl#MA_0000193,http://human.owl#NCI_C33204,1.0,=
http://mouse.owl#MA_0002591,http://human.owl#NCI_C52693,1.0,=
http://mouse.owl#MA_0002395,http://human.owl#NCI_C53079,1.0,=
http://mouse.owl#MA_0000454,http://human.owl#NCI_C52834,1.0,=
http://mouse.owl#MA_0001311,http://human.owl#NCI_C32808,1.0,=
http://human.owl#NCI_C13082,http://mouse.owl#MA_0002748,1.0,=
http://mouse.owl#MA_0000983,http://human.owl#NCI_C32308,1.0,=
http://mouse.owl#MA_0000270,http://human.owl#NCI_C12713,1.0,=
http://mouse.owl#MA_0000399,http://human.owl#NCI_C13319,1.0,=
http://human.owl#NCI_C33892,http://mouse.owl#MA_0001135,1.0,=
http://mouse.owl#MA_0002127,http://human.owl#NCI_C33665,1.0,=
http://human.owl#NCI_C33051,http://mouse.owl#MA_0001216,1.0,=
http://mouse.owl#MA_0001420,http://human.owl#NCI_C12696,1.0,=
http://mouse.owl#MA_0000727,http://human.owl#NCI_C32887,1.0,=
http://mouse.owl#MA_0002672,http://human.owl#NCI_C33602,1.0,=
http://mouse.owl#MA_0001579,http://human.owl#NCI_C12291,1.0,=
http://mouse.owl#MA_0001124,http://human.owl#NCI_C12641,1.0,=
http://human.owl#NCI_C32069,http://mouse.owl#MA_0000329,1.0,=
http://mouse.owl#MA_0001476,http://human.owl#NCI_C12797,1.0,=
http://mouse.owl#MA_0002724,http://human.owl#NCI_C12251,1.0,=
http://mouse.owl#MA_0000258,http://human.owl#NCI_C13043,1.0,=
http://human.owl#NCI_C33231,http://mouse.owl#MA_0002527,1.0,=
http://human.owl#NCI_C33729,http://mouse.owl#MA_0001457,1.0,=
http://mouse.owl#MA_0000530,http://human.owl#NCI_C52758,1.0,=
http://human.owl#NCI_C33077,http://mouse.owl#MA_0001130,1.0,=
http://human.owl#NCI_C33746,http://mouse.owl#MA_0002242,1.0,=
http://human.owl#NCI_C12900,http://mouse.owl#MA_0002460,1.0,=
http://human.owl#NCI_C32461,http://mouse.owl#MA_0000322,1.0,=
http://mouse.owl#MA_0000290,http://human.owl#NCI_C49477,1.0,=
http://mouse.owl#MA_0002553,http://human.owl#NCI_C33422,1.0,=
http://mouse.owl#MA_0001020,http://human.owl#NCI_C12970,1.0,=
http://mouse.owl#MA_0000035,http://human.owl#NCI_C12731,1.0,=
http://mouse.owl#MA_0000373,http://human.owl#NCI_C12740,1.0,=
http://human.owl#NCI_C53073,http://mouse.owl#MA_0002402,1.0,=
http://mouse.owl#MA_0002701,http://human.owl#NCI_C12234,1.0,=
http://mouse.owl#MA_0000643,http://human.owl#NCI_C32622,1.0,=
http://mouse.owl#MA_0000019,http://human.owl#NCI_C12919,1.0,=
http://mouse.owl#MA_0002041,http://human.owl#NCI_C52739,1.0,=
http://mouse.owl#MA_0000532,http://human.owl#NCI_C33287,1.0,=
http://mouse.owl#MA_0001163,http://human.owl#NCI_C52828,1.0,=
http://human.owl#NCI_C12356,http://mouse.owl#MA_0000818,1.0,=
http://human.owl#NCI_C12675,http://mouse.owl#MA_0000544,1.0,=
http://human.owl#NCI_C12726,http://mouse.owl#MA_0000737,1.0,=
http://human.owl#NCI_C32993,http://mouse.owl#MA_0002496,1.0,=
http://mouse.owl#MA_0001190,http://human.owl#NCI_C13179,1.0,=
http://mouse.owl#MA_0002192,http://human.owl#NCI_C53060,1.0,=
http://human.owl#NCI_C33719,http://mouse.owl#MA_0002718,1.0,=
http://mouse.owl#MA_0000675,http://human.owl#NCI_C33337,1.0,=
http://human.owl#NCI_C33718,http://mouse.owl#MA_0002544,1.0,=
http://mouse.owl#MA_0000935,http://human.owl#NCI_C33536,1.0,=
http://mouse.owl#MA_0002655,http://human.owl#NCI_C13318,1.0,=
http://human.owl#NCI_C33201,http://mouse.owl#MA_0000288,1.0,=
http://mouse.owl#MA_0000058,http://human.owl#NCI_C33889,1.0,=
http://mouse.owl#MA_0002175,http://human.owl#NCI_C33072,1.0,=
http://mouse.owl#MA_0000790,http://human.owl#NCI_C12367,1.0,=
http://human.owl#NCI_C33723,http://mouse.owl#MA_0001441,1.0,=
http://mouse.owl#MA_0002681,http://human.owl#NCI_C32540,1.0,=
http://human.owl#NCI_C33021,http://mouse.owl#MA_0000425,1.0,=
http://human.owl#NCI_C32696,http://mouse.owl#MA_0000002,1.0,=
http://mouse.owl#MA_0000091,http://human.owl#NCI_C12730,1.0,=
http://mouse.owl#MA_0002359,http://human.owl#NCI_C33421,1.0,=
http://mouse.owl#MA_0000684,http://human.owl#NCI_C33441,1.0,=
http://mouse.owl#MA_0002360,http://human.owl#NCI_C32570,1.0,=
http://mouse.owl#MA_0002060,http://human.owl#NCI_C52734,1.0,=
http://mouse.owl#MA_0002635,http://human.owl#NCI_C33461,1.0,=
http://human.owl#NCI_C52941,http://mouse.owl#MA_0001982,1.0,=
http://human.owl#NCI_C52696,http://mouse.owl#MA_0002219,1.0,=
http://human.owl#NCI_C12891,http://mouse.owl#MA_0001117,1.0,=
http://human.owl#NCI_C53070,http://mouse.owl#MA_0002386,1.0,=
http://human.owl#NCI_C12867,http://mouse.owl#MA_0001771,1.0,=
http://human.owl#NCI_C49792,http://mouse.owl#MA_0001909,1.0,=
http://human.owl#NCI_C12380,http://mouse.owl#MA_0001540,1.0,=
http://mouse.owl#MA_0001669,http://human.owl#NCI_C49274,1.0,=
http://mouse.owl#MA_0000761,http://human.owl#NCI_C33605,1.0,=
http://mouse.owl#MA_0002641,http://human.owl#NCI_C13101,1.0,=
http://mouse.owl#MA_0000144,http://human.owl#NCI_C32490,1.0,=
http://mouse.owl#MA_0002065,http://human.owl#NCI_C53018,1.0,=
http://human.owl#NCI_C12745,http://mouse.owl#MA_0000738,1.0,=
http://mouse.owl#MA_0000823,http://human.owl#NCI_C12694,1.0,=
http://human.owl#NCI_C12911,http://mouse.owl#MA_0001090,1.0,=
http://mouse.owl#MA_0000476,http://human.owl#NCI_C12669,1.0,=
http://human.owl#NCI_C32686,http://mouse.owl#MA_0001657,1.0,=
http://human.owl#NCI_C33321,http://mouse.owl#MA_0001116,1.0,=
http://mouse.owl#MA_0002750,http://human.owl#NCI_C32119,1.0,=
http://mouse.owl#MA_0001972,http://human.owl#NCI_C32357,1.0,=
http://mouse.owl#MA_0001277,http://human.owl#NCI_C33688,1.0,=
http://mouse.owl#MA_0002191,http://human.owl#NCI_C52692,1.0,=
http://mouse.owl#MA_0001899,http://human.owl#NCI_C49299,1.0,=
http://human.owl#NCI_C12845,http://mouse.owl#MA_0002407,1.0,=
http://mouse.owl#MA_0001554,http://human.owl#NCI_C49297,1.0,=
http://mouse.owl#MA_0001254,http://human.owl#NCI_C52886,1.0,=
http://mouse.owl#MA_0002378,http://human.owl#NCI_C53014,1.0,=
http://human.owl#NCI_C38631,http://mouse.owl#MA_0000031,1.0,=
http://mouse.owl#MA_0001258,http://human.owl#NCI_C52724,1.0,=
http://human.owl#NCI_C42079,http://mouse.owl#MA_0000824,1.0,=
http://mouse.owl#MA_0000895,http://human.owl#NCI_C12452,1.0,=
http://mouse.owl#MA_0000127,http://human.owl#NCI_C12608,1.0,=
http://human.owl#NCI_C33778,http://mouse.owl#MA_0001769,1.0,=
http://mouse.owl#MA_0000667,http://human.owl#NCI_C33453,1.0,=
http://mouse.owl#MA_0001896,http://human.owl#NCI_C38465,1.0,=
http://human.owl#NCI_C33040,http://mouse.owl#MA_0000743,1.0,=
http://www.geneontology.org/formats/oboInOwl#SynonymType,http://www.geneontology.org/formats/oboInOwl#SynonymType,1.0,=
http://human.owl#NCI_C32966,http://mouse.owl#MA_0000027,1.0,=
http://human.owl#NCI_C52933,http://mouse.owl#MA_0002310,1.0,=
http://mouse.owl#MA_0001505,http://human.owl#NCI_C32890,1.0,=
http://human.owl#NCI_C33274,http://mouse.owl#MA_0002009,1.0,=
http://human.owl#NCI_C32804,http://mouse.owl#MA_0002543,1.0,=
http://mouse.owl#MA_0000291,http://human.owl#NCI_C33291,1.0,=
http://mouse.owl#MA_0002325,http://human.owl#NCI_C32561,1.0,=
http://mouse.owl#MA_0002753,http://human.owl#NCI_C32938,1.0,=
http://human.owl#NCI_C32265,http://mouse.owl#MA_0000614,1.0,=
http://mouse.owl#MA_0000669,http://human.owl#NCI_C12824,1.0,=
http://mouse.owl#MA_0002276,http://human.owl#NCI_C52895,1.0,=
http://mouse.owl#MA_0000316,http://human.owl#NCI_C12789,1.0,=
http://mouse.owl#MA_0002322,http://human.owl#NCI_C52944,1.0,=
http://human.owl#NCI_C49223,http://mouse.owl#MA_0001568,1.0,=
http://human.owl#NCI_C53012,http://mouse.owl#MA_0002377,1.0,=
http://mouse.owl#MA_0001483,http://human.owl#NCI_C12711,1.0,=
http://human.owl#NCI_C33374,http://mouse.owl#MA_0000277,1.0,=
http://mouse.owl#MA_0001394,http://human.owl#NCI_C12863,1.0,=
http://human.owl#NCI_C53161,http://mouse.owl#MA_0002317,1.0,=
http://mouse.owl#MA_0001171,http://human.owl#NCI_C52812,1.0,=
http://mouse.owl#MA_0002617,http://human.owl#NCI_C33101,1.0,=
http://human.owl#NCI_C52711,http://mouse.owl#MA_0000847,1.0,=
http://mouse.owl#MA_0001631,http://human.owl#NCI_C12698,1.0,=
http://mouse.owl#MA_0000042,http://human.owl#NCI_C52793,1.0,=
http://human.owl#NCI_C12378,http://mouse.owl#MA_0002431,1.0,=
http://mouse.owl#MA_0001531,http://human.owl#NCI_C32548,1.0,=
http://mouse.owl#MA_0000815,http://human.owl#NCI_C33306,1.0,=
http://mouse.owl#MA_0002437,http://human.owl#NCI_C12435,1.0,=
http://mouse.owl#MA_0000665,http://human.owl#NCI_C12297,1.0,=
http://mouse.owl#MA_0001463,http://human.owl#NCI_C12493,1.0,=
http://human.owl#NCI_C33256,http://mouse.owl#MA_0002518,1.0,=
http://human.owl#NCI_C33658,http://mouse.owl#MA_0000520,1.0,=
http://human.owl#NCI_C32794,http://mouse.owl#MA_0000286,1.0,=
http://mouse.owl#MA_0000461,http://human.owl#NCI_C32264,1.0,=
http://mouse.owl#MA_0002470,http://human.owl#NCI_C52558,1.0,=
http://mouse.owl#MA_0000798,http://human.owl#NCI_C12472,1.0,=
http://human.owl#NCI_C32828,http://mouse.owl#MA_0002668,1.0,=
http://human.owl#NCI_C33491,http://mouse.owl#MA_0000729,1.0,=
http://mouse.owl#MA_0000569,http://human.owl#NCI_C38617,1.0,=
http://mouse.owl#MA_0001315,http://human.owl#NCI_C33236,1.0,=
http://human.owl#NCI_C33490,http://mouse.owl#MA_0002047,1.0,=
http://human.owl#NCI_C53149,http://mouse.owl#MA_0002271,1.0,=
http://mouse.owl#MA_0002525,http://human.owl#NCI_C52553,1.0,=
http://mouse.owl#MA_0001300,http://human.owl#NCI_C32975,1.0,=
http://human.owl#NCI_C41406,http://mouse.owl#MA_0000217,1.0,=
http://human.owl#NCI_C12269,http://mouse.owl#MA_0000122,1.0,=
http://human.owl#NCI_C48945,http://mouse.owl#MA_0001843,1.0,=
http://mouse.owl#MA_0002166,http://human.owl#NCI_C32579,1.0,=
http://human.owl#NCI_C12744,http://mouse.owl#MA_0000312,1.0,=
http://mouse.owl#MA_0000754,http://human.owl#NCI_C49776,1.0,=
http://mouse.owl#MA_0002049,http://human.owl#NCI_C53002,1.0,=
http://mouse.owl#MA_0002086,http://human.owl#NCI_C32197,1.0,=
http://mouse.owl#MA_0000707,http://human.owl#NCI_C49194,1.0,=
http://mouse.owl#MA_0002409,http://human.owl#NCI_C49210,1.0,=
http://human.owl#NCI_C32222,http://mouse.owl#MA_0001459,1.0,=
http://mouse.owl#MA_0002355,http://human.owl#NCI_C33285,1.0,=
http://mouse.owl#MA_0001118,http://human.owl#NCI_C12969,1.0,=
http://human.owl#NCI_C33338,http://mouse.owl#MA_0002021,1.0,=
http://human.owl#NCI_C12347,http://mouse.owl#MA_0002482,1.0,=
http://mouse.owl#MA_0001129,http://human.owl#NCI_C12464,1.0,=
http://human.owl#NCI_C32332,http://mouse.owl#MA_0002277,1.0,=
http://human.owl#NCI_C32729,http://mouse.owl#MA_0001963,1.0,=
http://mouse.owl#MA_0000789,http://human.owl#NCI_C32296,1.0,=
http://mouse.owl#MA_0001336,http://human.owl#NCI_C32765,1.0,=
http://mouse.owl#MA_0000238,http://human.owl#NCI_C33227,1.0,=
http://human.owl#NCI_C32664,http://mouse.owl#MA_0001610,1.0,=
http://human.owl#NCI_C33191,http://mouse.owl#MA_0002347,1.0,=
http://human.owl#NCI_C33156,http://mouse.owl#MA_0002706,1.0,=
http://mouse.owl#MA_0002207,http://human.owl#NCI_C48946,1.0,=
http://mouse.owl#MA_0001741,http://human.owl#NCI_C13100,1.0,=
http://mouse.owl#MA_0001223,http://human.owl#NCI_C49308,1.0,=
http://mouse.owl#MA_0001053,http://human.owl#NCI_C33188,1.0,=
http://mouse.owl#MA_0000777,http://human.owl#NCI_C33791,1.0,=
http://mouse.owl#MA_0000341,http://human.owl#NCI_C12421,1.0,=
